Area,City,Location,LocationFlag,Month,Region,Year
Capital Regional District,VICTORIA,GOVERNMENT ST & HUMBOLDT ST & WHARF ST,Intersection,AUGUST,Vancouver Island,2012
Capital Regional District,VICTORIA,JOHNSON ST & PANDORA AVE & WHARF ST,Intersection,AUGUST,Vancouver Island,2012
Capital Regional District,VICTORIA,DISCOVERY ST & DOUGLAS ST,Intersection,AUGUST,Vancouver Island,2012
Capital Regional District,VICTORIA,BAY ST & TYEE RD,Intersection,AUGUST,Vancouver Island,2012
Capital Regional District,VICTORIA,BAY ST & OREGON AVE,Intersection,DECEMBER,Vancouver Island,2012
Capital Regional District,VICTORIA,RICHARDSON ST & RICHMOND AVE,Intersection,FEBRUARY,Vancouver Island,2012
Capital Regional District,VICTORIA,FERNWOOD RD & YATES ST,Intersection,FEBRUARY,Vancouver Island,2012
Capital Regional District,VICTORIA,CHAMBERLAIN ST & OAK BAY AVE,Intersection,FEBRUARY,Vancouver Island,2012
Capital Regional District,VICTORIA,DOUGLAS ST & FISGARD ST,Intersection,JANUARY,Vancouver Island,2012
Capital Regional District,VICTORIA,BURDETT AVE & DOUGLAS ST & HUMBOLDT ST,Intersection,JULY,Vancouver Island,2012
Capital Regional District,VICTORIA,BLANSHARD ST & YATES ST,Intersection,JULY,Vancouver Island,2012
Capital Regional District,VICTORIA,OAK BAY AVE & ROCKLAND AVE,Intersection,JULY,Vancouver Island,2012
Capital Regional District,VICTORIA,DOUGLAS ST & PANDORA AVE,Intersection,JULY,Vancouver Island,2012
Capital Regional District,VICTORIA,FERN ST & FORT ST,Intersection,JULY,Vancouver Island,2012
Capital Regional District,VICTORIA,CEDAR HILL RD & FERNWOOD RD & RYAN ST,Intersection,JULY,Vancouver Island,2012
Capital Regional District,VICTORIA,BLANSHARD ST & FINLAYSON ST,Intersection,JULY,Vancouver Island,2012
Capital Regional District,VICTORIA,CAMAS CIR & DALLAS RD,Intersection,JUNE,Vancouver Island,2012
Capital Regional District,VICTORIA,QUADRA ST & VIEW ST,Intersection,JUNE,Vancouver Island,2012
Capital Regional District,VICTORIA,KIMTA RD & SONGHEES RD,Intersection,JUNE,Vancouver Island,2012
Capital Regional District,VICTORIA,FORT ST & LEE AVE,Intersection,JUNE,Vancouver Island,2012
Capital Regional District,VICTORIA,BAY ST & VANCOUVER ST,Intersection,JUNE,Vancouver Island,2012
Capital Regional District,VICTORIA,ASQUITH ST & HAULTAIN ST,Intersection,JUNE,Vancouver Island,2012
Capital Regional District,VICTORIA,CATHERINE ST & ESQUIMALT RD,Intersection,MARCH,Vancouver Island,2012
Capital Regional District,VICTORIA,DENMAN ST & FERNWOOD RD,Intersection,MARCH,Vancouver Island,2012
Capital Regional District,VICTORIA,BAY ST & WARK ST,Intersection,MARCH,Vancouver Island,2012
Capital Regional District,VICTORIA,COOK ST & PENDERGAST ST,Intersection,MAY,Vancouver Island,2012
Capital Regional District,VICTORIA,FORT ST & VANCOUVER ST,Intersection,MAY,Vancouver Island,2012
Capital Regional District,VICTORIA,BLANSHARD ST & CALEDONIA AVE,Intersection,MAY,Vancouver Island,2012
Capital Regional District,VICTORIA,BARNARD AVE & BOWLSBY PL & ESQUIMALT RD,Intersection,MAY,Vancouver Island,2012
Capital Regional District,VICTORIA,PEMBROKE ST & QUADRA ST,Intersection,MAY,Vancouver Island,2012
Capital Regional District,VICTORIA,BAY ST & COOK ST,Intersection,MAY,Vancouver Island,2012
Capital Regional District,VICTORIA,DUNEDIN ST & GORGE RD E,Intersection,MAY,Vancouver Island,2012
Capital Regional District,VICTORIA,BELMONT AVE & HILLSIDE AVE,Intersection,MAY,Vancouver Island,2012
Capital Regional District,VICTORIA,DOUGLAS ST & FINLAYSON ST,Intersection,MAY,Vancouver Island,2012
Capital Regional District,VICTORIA,FORT ST & MOSS ST,Intersection,NOVEMBER,Vancouver Island,2012
Capital Regional District,VICTORIA,BLANSHARD ST & CORMORANT ST,Intersection,NOVEMBER,Vancouver Island,2012
Capital Regional District,VICTORIA,BELMONT AVE & PEMBROKE ST,Intersection,NOVEMBER,Vancouver Island,2012
Capital Regional District,VICTORIA,BAY ST & COOK ST,Intersection,NOVEMBER,Vancouver Island,2012
Capital Regional District,VICTORIA,EMPIRE ST & HAULTAIN ST,Intersection,NOVEMBER,Vancouver Island,2012
Capital Regional District,VICTORIA,CEDAR HILL RD & HIPWOOD LANE & KIWANIS WAY,Intersection,NOVEMBER,Vancouver Island,2012
Capital Regional District,VICTORIA,SUTLEJ ST & VANCOUVER ST,Intersection,OCTOBER,Vancouver Island,2012
Capital Regional District,VICTORIA,DOUGLAS ST & YATES ST,Intersection,OCTOBER,Vancouver Island,2012
Capital Regional District,VICTORIA,COOK ST & PANDORA AVE,Intersection,OCTOBER,Vancouver Island,2012
Capital Regional District,VICTORIA,DOUGLAS ST & FISGARD ST,Intersection,OCTOBER,Vancouver Island,2012
Capital Regional District,VICTORIA,DOMINION RD & ESQUIMALT RD,Intersection,OCTOBER,Vancouver Island,2012
Capital Regional District,VICTORIA,GORGE RD E & JUTLAND RD,Intersection,OCTOBER,Vancouver Island,2012
Capital Regional District,VICTORIA,MYRTLE AVE & SHELBOURNE ST,Intersection,OCTOBER,Vancouver Island,2012
Capital Regional District,VICTORIA,BEGBIE ST & CHESTNUT ST & SHELBOURNE ST,Intersection,SEPTEMBER,Vancouver Island,2012
Capital Regional District,VICTORIA,CORONATION AVE & RICHMOND AVE & EMERGENCY LANE,Intersection,SEPTEMBER,Vancouver Island,2012
Capital Regional District,VICTORIA,DENMAN ST & FERNWOOD RD,Intersection,SEPTEMBER,Vancouver Island,2012
Capital Regional District,VICTORIA,BAY ST & QUADRA ST,Intersection,SEPTEMBER,Vancouver Island,2012
Capital Regional District,VICTORIA,BAY ST & BLANSHARD ST,Intersection,SEPTEMBER,Vancouver Island,2012
Capital Regional District,VICTORIA,HILLSIDE AVE & ROCK BAY AVE,Intersection,SEPTEMBER,Vancouver Island,2012
Capital Regional District,VICTORIA,BURNSIDE RD E & DOUGLAS ST & TURNING LANE,Intersection,SEPTEMBER,Vancouver Island,2012
Capital Regional District,VICTORIA,DOUGLAS ST & FINLAYSON ST,Intersection,SEPTEMBER,Vancouver Island,2012
Capital Regional District,VICTORIA,DALLAS RD & HURON ST,Intersection,APRIL,Vancouver Island,2013
Capital Regional District,VICTORIA,DOUGLAS ST & FORT ST,Intersection,APRIL,Vancouver Island,2013
Capital Regional District,VICTORIA,AMPHION ST & OAK BAY AVE,Intersection,APRIL,Vancouver Island,2013
Capital Regional District,VICTORIA,FORT ST & MORRISON ST,Intersection,APRIL,Vancouver Island,2013
Capital Regional District,VICTORIA,FORT ST & RICHMOND AVE,Intersection,APRIL,Vancouver Island,2013
Capital Regional District,VICTORIA,BARNARD AVE & BOWLSBY PL & ESQUIMALT RD,Intersection,APRIL,Vancouver Island,2013
Capital Regional District,VICTORIA,DISCOVERY ST & GOVERNMENT ST,Intersection,APRIL,Vancouver Island,2013
Capital Regional District,VICTORIA,PEMBROKE ST & QUADRA ST,Intersection,APRIL,Vancouver Island,2013
Capital Regional District,VICTORIA,BLANSHARD ST & FISGARD ST,Intersection,AUGUST,Vancouver Island,2013
Capital Regional District,VICTORIA,BLANSHARD ST & KINGS RD,Intersection,AUGUST,Vancouver Island,2013
Capital Regional District,VICTORIA,DOUGLAS ST & GORGE RD E & HILLSIDE AVE & TURNING LANE,Intersection,AUGUST,Vancouver Island,2013
Capital Regional District,VICTORIA,ALPHA ST & BURNSIDE RD E,Intersection,AUGUST,Vancouver Island,2013
Capital Regional District,VICTORIA,FIFTH ST & TOPAZ AVE,Intersection,DECEMBER,Vancouver Island,2013
Capital Regional District,VICTORIA,VANCOUVER ST & YATES ST,Intersection,FEBRUARY,Vancouver Island,2013
Capital Regional District,VICTORIA,JOHNSON ST & PANDORA AVE & WHARF ST,Intersection,FEBRUARY,Vancouver Island,2013
Capital Regional District,VICTORIA,BEGBIE ST & FERN ST,Intersection,FEBRUARY,Vancouver Island,2013
Capital Regional District,VICTORIA,CALEDONIA AVE & CHATHAM ST & DOUGLAS ST,Intersection,FEBRUARY,Vancouver Island,2013
Capital Regional District,VICTORIA,PEARL ST & SHELBOURNE ST,Intersection,FEBRUARY,Vancouver Island,2013
Capital Regional District,VICTORIA,ALDER ST & TOLMIE AVE,Intersection,FEBRUARY,Vancouver Island,2013
Capital Regional District,VICTORIA,CHANDLER AVE & FOUL BAY RD,Intersection,JANUARY,Vancouver Island,2013
Capital Regional District,VICTORIA,JOHNSON ST & PANDORA AVE & WHARF ST,Intersection,JANUARY,Vancouver Island,2013
Capital Regional District,VICTORIA,CALEDONIA AVE & VANCOUVER ST,Intersection,JANUARY,Vancouver Island,2013
Capital Regional District,VICTORIA,BRIDGE ST & DAVID ST,Intersection,JANUARY,Vancouver Island,2013
Capital Regional District,VICTORIA,DALLAS RD & DOUGLAS ST,Intersection,JULY,Vancouver Island,2013
Capital Regional District,VICTORIA,FAIRFIELD RD & RICHMOND AVE,Intersection,JULY,Vancouver Island,2013
Capital Regional District,VICTORIA,BELMONT AVE & PANDORA AVE,Intersection,JULY,Vancouver Island,2013
Capital Regional District,VICTORIA,DISCOVERY ST & GOVERNMENT ST,Intersection,JULY,Vancouver Island,2013
Capital Regional District,VICTORIA,CHAMBERS ST & PRINCESS AVE,Intersection,JULY,Vancouver Island,2013
Capital Regional District,VICTORIA,BAY ST & COOK ST,Intersection,JULY,Vancouver Island,2013
Capital Regional District,VICTORIA,CATHERINE ST & SKINNER ST,Intersection,JULY,Vancouver Island,2013
Capital Regional District,VICTORIA,HAULTAIN ST & SCOTT ST,Intersection,JULY,Vancouver Island,2013
Capital Regional District,VICTORIA,DOUGLAS ST & FINLAYSON ST,Intersection,JULY,Vancouver Island,2013
Capital Regional District,VICTORIA,BLANSHARD ST & TOLMIE AVE,Intersection,JULY,Vancouver Island,2013
Capital Regional District,VICTORIA,HOLLYWOOD CRES & WILDWOOD AVE,Intersection,JUNE,Vancouver Island,2013
Capital Regional District,VICTORIA,CHAMBERS ST & PANDORA AVE,Intersection,JUNE,Vancouver Island,2013
Capital Regional District,VICTORIA,GOVERNMENT ST & JOHNSON ST,Intersection,JUNE,Vancouver Island,2013
Capital Regional District,VICTORIA,FORT ST & MORRISON ST,Intersection,JUNE,Vancouver Island,2013
Capital Regional District,VICTORIA,ALSTON ST & SKINNER ST,Intersection,JUNE,Vancouver Island,2013
Capital Regional District,VICTORIA,GORGE RD E & GORGE RD W & HARRIET RD,Intersection,JUNE,Vancouver Island,2013
Capital Regional District,VICTORIA,MCCLURE ST & VANCOUVER ST,Intersection,MARCH,Vancouver Island,2013
Capital Regional District,VICTORIA,FOUL BAY RD & OAK BAY AVE,Intersection,MARCH,Vancouver Island,2013
Capital Regional District,VICTORIA,BLANSHARD ST & CALEDONIA AVE,Intersection,MARCH,Vancouver Island,2013
Capital Regional District,VICTORIA,BAY ST & BLANSHARD ST,Intersection,MARCH,Vancouver Island,2013
Capital Regional District,VICTORIA,BAY ST & ROCK BAY AVE,Intersection,MARCH,Vancouver Island,2013
Capital Regional District,VICTORIA,DALLAS RD & MEMORIAL CRES,Intersection,MAY,Vancouver Island,2013
Capital Regional District,VICTORIA,FAIRFIELD RD & FOUL BAY RD,Intersection,MAY,Vancouver Island,2013
Capital Regional District,VICTORIA,BLANSHARD ST & FORT ST,Intersection,MAY,Vancouver Island,2013
Capital Regional District,VICTORIA,BLANSHARD ST & YATES ST,Intersection,MAY,Vancouver Island,2013
Capital Regional District,VICTORIA,DOUGLAS ST & JOHNSON ST,Intersection,MAY,Vancouver Island,2013
Capital Regional District,VICTORIA,DISCOVERY ST & GOVERNMENT ST,Intersection,MAY,Vancouver Island,2013
Capital Regional District,VICTORIA,BLANSHARD ST & FINLAYSON ST,Intersection,MAY,Vancouver Island,2013
Capital Regional District,VICTORIA,COOK ST & FINLAYSON ST,Intersection,MAY,Vancouver Island,2013
Capital Regional District,VICTORIA,COOK ST & PANDORA AVE,Intersection,NOVEMBER,Vancouver Island,2013
Capital Regional District,VICTORIA,BAY ST & GOVERNMENT ST,Intersection,NOVEMBER,Vancouver Island,2013
Capital Regional District,VICTORIA,BELTON AVE & CRAIGFLOWER RD,Intersection,NOVEMBER,Vancouver Island,2013
Capital Regional District,VICTORIA,GORGE RD E & ROCK BAY AVE,Intersection,NOVEMBER,Vancouver Island,2013
Capital Regional District,VICTORIA,DOUGLAS ST & GARBALLY RD,Intersection,NOVEMBER,Vancouver Island,2013
Capital Regional District,VICTORIA,DOUGLAS ST & TOPAZ AVE & TURNING LANE,Intersection,NOVEMBER,Vancouver Island,2013
Capital Regional District,VICTORIA,COOK ST & KIWANIS WAY,Intersection,NOVEMBER,Vancouver Island,2013
Capital Regional District,VICTORIA,GORGE RD E & GORGE RD W & HARRIET RD,Intersection,NOVEMBER,Vancouver Island,2013
Capital Regional District,VICTORIA,COOK ST & FAIRFIELD RD,Intersection,OCTOBER,Vancouver Island,2013
Capital Regional District,VICTORIA,BLANSHARD ST & PANDORA AVE,Intersection,OCTOBER,Vancouver Island,2013
Capital Regional District,VICTORIA,ESQUIMALT RD & TYEE RD,Intersection,OCTOBER,Vancouver Island,2013
Capital Regional District,VICTORIA,CRAIGFLOWER RD & RAYNOR AVE,Intersection,OCTOBER,Vancouver Island,2013
Capital Regional District,VICTORIA,HILLSIDE AVE & QUADRA ST,Intersection,OCTOBER,Vancouver Island,2013
Capital Regional District,VICTORIA,BLANSHARD ST & HUMBOLDT ST,Intersection,SEPTEMBER,Vancouver Island,2013
Capital Regional District,VICTORIA,ESQUIMALT RD & SITKUM RD,Intersection,SEPTEMBER,Vancouver Island,2013
Capital Regional District,VICTORIA,BAY ST & SHELBOURNE ST,Intersection,SEPTEMBER,Vancouver Island,2013
Capital Regional District,VICTORIA,POINT ELLICE BRIDGE,Road Infra Component,FEBRUARY,Vancouver Island,2012
Capital Regional District,VICTORIA,approx 2500 BLK QUADRA ST,Road Segment,JULY,Vancouver Island,2009
Capital Regional District,VICTORIA,approx 1825 HOLLYWOOD CRES,Road Segment,AUGUST,Vancouver Island,2010
Capital Regional District,VICTORIA,approx 318 COOK ST,Road Segment,AUGUST,Vancouver Island,2010
Capital Regional District,VICTORIA,approx 738 HUMBOLDT ST,Road Segment,NOVEMBER,Vancouver Island,2010
Capital Regional District,VICTORIA,approx 1243 BAY ST,Road Segment,FEBRUARY,Vancouver Island,2011
Capital Regional District,VICTORIA,approx 400 BLK BELLEVILLE ST,Road Segment,JULY,Vancouver Island,2012
Capital Regional District,VICTORIA,approx 463 BELLEVILLE ST,Road Segment,AUGUST,Vancouver Island,2013
Capital Regional District,VICTORIA,approx 426 ST CHARLES ST,Road Segment,JULY,Vancouver Island,2013
Capital Regional District,VICTORIA,approx 1655 BEGBIE ST,Road Segment,OCTOBER,Vancouver Island,2013
Capital Regional District,VICTORIA,approx 1329 FINLAYSON ST,Road Segment,OCTOBER,Vancouver Island,2013
Capital Regional District,VIEW ROYAL,ISLAND HWY & SHORELINE DR,Intersection,JUNE,Vancouver Island,2009
Capital Regional District,VIEW ROYAL,ADMIRALS RD & ALDERSMITH PL & COOPER RD,Intersection,NOVEMBER,Vancouver Island,2009
Capital Regional District,VIEW ROYAL,ADMIRALS RD & ISLAND HWY,Intersection,MARCH,Vancouver Island,2010
Capital Regional District,VIEW ROYAL,HELMCKEN RD & PHEASANT LANE & VIEW ROYAL PK,Intersection,JUNE,Vancouver Island,2011
Capital Regional District,VIEW ROYAL,HELMCKEN RD & PHEASANT LANE & VIEW ROYAL PK,Intersection,MAY,Vancouver Island,2011
Capital Regional District,VIEW ROYAL,ADMIRALS RD & LEKWAMMEN DR,Intersection,NOVEMBER,Vancouver Island,2011
Capital Regional District,VIEW ROYAL,ADMIRALS RD & ISLAND HWY,Intersection,OCTOBER,Vancouver Island,2011
Capital Regional District,VIEW ROYAL,ATKINS RD & SIX MILE RD,Intersection,APRIL,Vancouver Island,2012
Capital Regional District,VIEW ROYAL,ATKINS AVE & ATKINS RD & TRAVERSE TERR,Intersection,AUGUST,Vancouver Island,2012
Capital Regional District,VIEW ROYAL,ISLAND HWY & WILFERT RD,Intersection,DECEMBER,Vancouver Island,2012
Capital Regional District,VIEW ROYAL,ADMIRALS RD & SEENUPIN RD,Intersection,JUNE,Vancouver Island,2012
Capital Regional District,VIEW ROYAL,ADMIRALS RD & ISLAND HWY,Intersection,NOVEMBER,Vancouver Island,2012
Capital Regional District,VIEW ROYAL,ISLAND HWY & SIX MILE RD,Intersection,FEBRUARY,Vancouver Island,2013
Capital Regional District,VIEW ROYAL,ADMIRALS RD & ISLAND HWY,Intersection,NOVEMBER,Vancouver Island,2013
Capital Regional District,VIEW ROYAL,approx 200 BLK OLD ISLAND HWY,Road Segment,SEPTEMBER,Vancouver Island,2011
Capital Regional District,VIEW ROYAL,approx 278 ISLAND HWY,Road Segment,NOVEMBER,Vancouver Island,2012
,WEST KELOWNA,ELLIOTT RD & MAIN ST,Intersection,JANUARY,Southern Interior,2010
,WEST KELOWNA,OGDEN RD & THACKER DR,Intersection,JULY,Southern Interior,2010
,WEST KELOWNA,BOUCHERIE RD & HORIZON DR & HORIZON DR E & HWY 97 S,Intersection,MARCH,Southern Interior,2011
,WEST KELOWNA,CAMERON RD & ROSS RD,Intersection,APRIL,Southern Interior,2013
,WEST KELOWNA,HUDSON RD & HWY 97 S & WESTLAKE RD & TURNING LANE,Intersection,MAY,Southern Interior,2013
,WEST KELOWNA,BOUCHERIE RD & OLD BOUCHERIE RD & SONOMA PINES DR & TURNING LANE,Intersection,SEPTEMBER,Southern Interior,2013
Metro Vancouver,WEST VANCOUVER,15TH ST & CLYDE AVE,Intersection,JANUARY,Lower Mainland,2009
Metro Vancouver,WEST VANCOUVER,CAPILANO RD & WELCH ST,Intersection,JUNE,Lower Mainland,2009
Metro Vancouver,WEST VANCOUVER,KEITH RD & WILLOW CREEK RD,Intersection,JUNE,Lower Mainland,2009
Metro Vancouver,WEST VANCOUVER,BRIDGE RD & TAYLOR WAY & MALL ACCESS,Intersection,SEPTEMBER,Lower Mainland,2009
Metro Vancouver,WEST VANCOUVER,13TH ST & KEITH RD & MARINE DR,Intersection,SEPTEMBER,Lower Mainland,2009
Metro Vancouver,WEST VANCOUVER,16TH ST & DUCHESS AVE,Intersection,SEPTEMBER,Lower Mainland,2009
Metro Vancouver,WEST VANCOUVER,21ST ST & 21ST ST ONRAMP & SKILIFT RD & SKILIFT RD OFFRAMP & TRANS-CANADA HWY & WESTHILL DR,Intersection,SEPTEMBER,Lower Mainland,2009
Metro Vancouver,WEST VANCOUVER,EAGLERIDGE DR & EAGLERIDGE DR OFFRAMP & EAGLERIDGE DR ONRAMP & HORSESHOE BAY DR OFFRAMP & HWY 99 & KEITH RD OFFRAMP & TRANS-CANADA HWY,Intersection,AUGUST,Lower Mainland,2010
Metro Vancouver,WEST VANCOUVER,20TH ST & FULTON AVE,Intersection,JULY,Lower Mainland,2010
Metro Vancouver,WEST VANCOUVER,CAPILANO RD & MARINE DR & MATHIAS RD,Intersection,MAY,Lower Mainland,2010
Metro Vancouver,WEST VANCOUVER,KEITH RD & TAYLOR WAY,Intersection,NOVEMBER,Lower Mainland,2010
Metro Vancouver,WEST VANCOUVER,25TH ST & MARINE DR,Intersection,NOVEMBER,Lower Mainland,2010
Metro Vancouver,WEST VANCOUVER,24TH ST & MARINE DR,Intersection,OCTOBER,Lower Mainland,2010
Metro Vancouver,WEST VANCOUVER,BRIDGE RD & TOMAHAWK AVE,Intersection,APRIL,Lower Mainland,2011
Metro Vancouver,WEST VANCOUVER,21ST ST & BELLEVUE AVE,Intersection,JANUARY,Lower Mainland,2011
Metro Vancouver,WEST VANCOUVER,15TH ST & 15TH ST OFFRAMP & 15TH ST ONRAMP & CROSS CREEK RD & CROSS CREEK RD OFFRAMP & CROSS CREEK RD ONRAMP & TRANS-CANADA HWY,Intersection,OCTOBER,Lower Mainland,2011
Metro Vancouver,WEST VANCOUVER,WELCH ST & WHONOAK RD & UTILITY ACCESS RD,Intersection,JULY,Lower Mainland,2012
Metro Vancouver,WEST VANCOUVER,CAPILANO RD & WELCH ST,Intersection,JUNE,Lower Mainland,2012
Metro Vancouver,WEST VANCOUVER,CAPILANO RD & MARINE DR & MATHIAS RD,Intersection,JUNE,Lower Mainland,2012
Metro Vancouver,WEST VANCOUVER,14TH ST & MARINE DR,Intersection,JUNE,Lower Mainland,2012
Metro Vancouver,WEST VANCOUVER,FRONTAGE RD & HEADLAND DR & HEADLAND DR OFFRAMP & HEADLAND DR ONRAMP & NORTHWOOD DR & TRANS-CANADA HWY & WESTPORT RD OFFRAMP & WESTPORT RD ONRAMP & TURNING LANE,Intersection,SEPTEMBER,Lower Mainland,2012
Metro Vancouver,WEST VANCOUVER,MARINE DR & THE DALE,Intersection,APRIL,Lower Mainland,2013
Metro Vancouver,WEST VANCOUVER,CHATHAM ST & NELSON AVE & RALEIGH ST,Intersection,APRIL,Lower Mainland,2013
Metro Vancouver,WEST VANCOUVER,KEITH RD & TAYLOR WAY,Intersection,AUGUST,Lower Mainland,2013
Metro Vancouver,WEST VANCOUVER,SOUTHRIDGE AVE & WESTRIDGE AVE,Intersection,AUGUST,Lower Mainland,2013
Metro Vancouver,WEST VANCOUVER,MARINE DR & NELSON AVE & ROSEBERY AVE & TURNING LANE,Intersection,AUGUST,Lower Mainland,2013
Metro Vancouver,WEST VANCOUVER,15TH ST & 15TH ST OFFRAMP & 15TH ST ONRAMP & CROSS CREEK RD & CROSS CREEK RD OFFRAMP & CROSS CREEK RD ONRAMP & TRANS-CANADA HWY,Intersection,JULY,Lower Mainland,2013
Metro Vancouver,WEST VANCOUVER,TAYLOR WAY & MALL ACCESS,Intersection,JUNE,Lower Mainland,2013
Metro Vancouver,WEST VANCOUVER,MARINE DR & TAYLOR WAY,Intersection,JUNE,Lower Mainland,2013
Metro Vancouver,WEST VANCOUVER,CAPILANO RD & MARINE DR & MATHIAS RD,Intersection,MAY,Lower Mainland,2013
Metro Vancouver,WEST VANCOUVER,LIONS GATE BRIDGE,Road Infra Component,FEBRUARY,Lower Mainland,2011
Metro Vancouver,WEST VANCOUVER,approx 5776 MARINE DR,Road Segment,AUGUST,Lower Mainland,2010
Metro Vancouver,WEST VANCOUVER,approx 5759 MARINE DR,Road Segment,AUGUST,Lower Mainland,2012
Metro Vancouver,WEST VANCOUVER,approx 6000 BLK MARINE DR,Road Segment,MARCH,Lower Mainland,2012
Metro Vancouver,WEST VANCOUVER,approx 5600 BLK WESTPORT RD,Road Segment,NOVEMBER,Lower Mainland,2012
Metro Vancouver,WEST VANCOUVER,approx 800 BLK MARINE DR,Road Segment,AUGUST,Lower Mainland,2013
